isModifier,component.section.component.section.component.section.code.code,1.0463821021251885
system,ClinicalDocument.code.codeSystem,0.8031611402658748
code,ClinicalDocument.code.code,0.5418316408011785
effectiveDateTime,ClinicalDocument.effectiveTime.type,0.6121961426500531
patchFormat,component.structuredBody.component.section.text.paragraph.content.styleCode,1.0041294931617886
profile,component.section.entry.procedure.entryRelationship.procedure.targetSiteCode.displayName,1.0177953977946805
sliceName,ClinicalDocument.code.displayName,0.8736705185500617
lotNumber,ClinicalDocument.versionNumber.value,0.884618470914783
address,ClinicalDocument.informationRecipient.intendedRecipient.addr.streetAddressLine.@value,0.9906534494771375
state,ClinicalDocument.participant.associatedEntity.addr.state.@value,0.9571965617679301
copyright,ClinicalDocument.legalAuthenticator.signatureCode.code,1.1108676795501404
referencePolicy,section.entry.observation.reference.externalDocument.text.reference.value,0.782956022712594
valueDateTime,ClinicalDocument.effectiveTime.value,0.6123915133937228
orderMeaning,ClinicalDocument.inFulfillmentOf.order.moodCode,0.9077869718357993
relation,entryRelationship.observation.entryRelationship.observation.entryRelationship.observation.value.value,0.9058228855304542
alias,entry.act.entryRelationship.act.code.qualifier.name.codeSystemName,1.0816041525808742
entryType,entry.act.entryRelationship.observation.entryRelationship.observation.entryRelationship.typeCode,0.6064626653917289
authored,ClinicalDocument.author.assignedAuthor.code.code,1.0452472661506202
derivation,entry.procedure.entryRelationship.procedure.code.originalText.reference.value,1.0550773992101643
unit,component.section.entry.organizer.component.observation.value.unit,0.9026180739749665
caseSensitive,ClinicalDocument.effectiveTime.type,0.9933399496762466
purpose,ClinicalDocument.effectiveTime.value,1.0413427423740382
valueString,ClinicalDocument.title.@value,0.823439609031823
hash,ClinicalDocument.authenticator.signatureCode.code,1.1153198192777192
valueBoolean,component.section.entry.organizer.component.observation.value.value,0.8379873726144828
contentReference,tbody.tr.td.content.content.content.content.@value,0.6285402981457203
op,component.section.text.table.thead.tr.th.ID,1.2161856674049263
fhirVersion,ClinicalDocument.versionNumber.value,1.0551448097789635
category,component.section.text.list.item.list.item.@value,0.9827588573045868
questionnaire,ClinicalDocument.participant.typeCode,1.106501587772403
createdDateTime,ClinicalDocument.effectiveTime.type,0.852088635337208
text,component.section.text.list.item.content.content.@value,0.8524553313027313
definition,section.entry.observation.reference.externalDocument.text.reference.value,0.9916630817060522
contentType,tbody.tr.td.content.content.content.content.@value,0.6187215026558862
manufactureDate,supply.product.manufacturedProduct.manufacturedMaterial.code.originalText.reference.value,0.9373216522227031
max,section.entry.act.entryRelationship.substanceAdministration.maxDoseQuantity.numerator.nullFlavor,1.1127376900858132
longitude,entry.observation.entryRelationship.observation.value.originalText.reference.value,1.186204701431644
xpathUsage,tbody.tr.td.content.content.content.content.@value,1.0411573658942648
instantiates,component.section.entry.act.entryRelationship.act.reference.typeCode,1.109590744212926
meaningWhenMissing,componentOf.encompassingEncounter.encounterParticipant.assignedEntity.assignedPerson.name.given.@value,1.0302348066052678
description,section.entry.observation.reference.externalDocument.text.reference.value,0.9464410052875224
documentation,ClinicalDocument.documentationOf.typeCode,0.8245421419275071
performedDateTime,ClinicalDocument.effectiveTime.type,0.8551100601221853
criticality,ClinicalDocument.effectiveTime.value,0.9559675374036942
source,section.entry.observation.reference.externalDocument.text.reference.value,0.938637629391781
comment,section.entry.observation.entryRelationship.observation.text.reference.value,0.994385348407652
primarySource,section.entry.observation.reference.externalDocument.text.reference.value,0.9537261898326574
condition,entry.act.entryRelationship.substanceAdministration.precondition.criterion.value.type,0.9969371214758788
valueCode,ClinicalDocument.code.code,0.5379739353574802
total,ClinicalDocument.componentOf.encompassingEncounter.effectiveTime.high.value,1.0364097815554054
instance,component.section.entry.act.entryRelationship.act.reference.typeCode,0.9883023849498025
url,component.section.text.list.item.content.linkHtml.href,1.052373261628092
lifecycleStatus,ClinicalDocument.authorization.consent.statusCode.code,0.9417991207189278
valueCanonical,ClinicalDocument.title.@value,0.7918957392517711
resourceType,ClinicalDocument.title.type,0.7653504615088025
display,ClinicalDocument.code.displayName,0.8456856977751097
implementationGuide,component.section.entry.procedure.entryRelationship.procedure.targetSiteCode.codeSystem,0.9898346649140989
authoredOn,ClinicalDocument.author.assignedAuthor.assignedPerson.name.given.@value,1.0202607153321448
date,ClinicalDocument.effectiveTime.type,1.0074187309923144
serialNumber,ClinicalDocument.versionNumber.value,0.8329930666906743
family,ClinicalDocument.informant.relatedEntity.relatedPerson.name.family.@value,0.9671413505821482
onsetDateTime,ClinicalDocument.effectiveTime.value,0.8239400601682337
kind,ClinicalDocument.legalAuthenticator.time.type,0.964631477746858
latitude,organizer.component.observation.referenceRange.observationRange.value.low.value,1.1335469966850924
carrierHRF,component.section.text.table.tbody.tr.td.ID,1.1510718838415794
expirationDate,ClinicalDocument.effectiveTime.value,1.0404832771676376
representation,entry.organizer.component.observation.referenceRange.observationRange.text.representation,0.968282904479522
exampleBoolean,component.section.entry.observation.value.originalText.reference.value,1.046858963724128
base,ClinicalDocument.recordTarget.typeCode,1.020704516502372
use,ClinicalDocument.recordTarget.patientRole.patient.name.use,0.9423856633711654
experimental,ClinicalDocument.legalAuthenticator.time.type,1.0374893723450946
intent,act.entryRelationship.act.entryRelationship.act.text.reference.value,1.0242699529944979
lastUpdated,section.entry.act.entryRelationship.act.text.reference.value,1.039088270429301
valueSet,component.section.entry.organizer.component.observation.value.value,0.7842884104485939
isModifierReason,component.section.entry.substanceAdministration.precondition.criterion.value.type,1.0376429157729654
chain,component.section.component.section.component.section.code.codeSystem,1.093067143298957
fixedUri,ClinicalDocument.setId.root,1.0731138479354485
numberOfRepeatsAllowed,ClinicalDocument.versionNumber.value,0.8761345038289996
deviceIdentifier,ClinicalDocument.author.assignedAuthor.assignedAuthoringDevice.softwareName.@value,0.9334998528442563
key,ClinicalDocument.effectiveTime.value,1.0077231766869714
payloadMimeType,ClinicalDocument.title.type,0.8710071741887564
onset,ClinicalDocument.effectiveTime.type,1.0947466253665115
license,ClinicalDocument.authorization.consent.code.code,1.0267565423473306
start,section.entry.act.entryRelationship.act.entryRelationship.act.classCode,1.0282493274447393
versionId,ClinicalDocument.id.extension,0.8583202276421056
short,ClinicalDocument.effectiveTime.type,1.0222646420028714
label,ClinicalDocument.recordTarget.typeCode,1.0568456924225733
prefix,ClinicalDocument.authenticator.assignedEntity.assignedPerson.name.prefix.@value,1.0014561884579645
valueInteger,component.section.entry.organizer.component.observation.value.value,0.8420127551531715
country,recordTarget.patientRole.patient.birthplace.place.addr.country.@value,1.0150383075979985
div,section.text.table.tbody.tr.td.linkHtml.href,1.0914366973046277
xpath,table.tbody.tr.td.content.content.content.ID,1.1185928367762388
doc_id,ClinicalDocument.id.root,0.834255098099651
strength,organizer.component.observation.referenceRange.observationRange.value.high.value,1.0426816370459022
uri,ClinicalDocument.typeId.root,1.1408944545989537
version,ClinicalDocument.versionNumber.value,0.8964079631359343
mustSupport,act.entryRelationship.act.reference.externalDocument.text.reference.value,1.0341531222255902
fixedCode,ClinicalDocument.code.code,0.5685146081752782
identity,ClinicalDocument.informant.relatedEntity.relatedPerson.name.family.@value,1.0296351070437382
gender,section.entry.organizer.subject.relatedSubject.subject.administrativeGenderCode.code,1.0022828915714044
targetProfile,ClinicalDocument.recordTarget.typeCode,0.8634561403771832
baseDefinition,component.section.component.section.component.section.title.@value,0.9831552000923146
postalCode,ClinicalDocument.code.code,0.5615602597213173
multipleAnd,ClinicalDocument.componentOf.encompassingEncounter.effectiveTime.high.value,1.0335613127891292
exampleCanonical,ClinicalDocument.legalAuthenticator.time.type,0.9979887969528052
