category,section.text.list.item.list.listType,0.9473667427726795
questionnaire,section.text.list.item.list.listType,1.0956141492691684
createdDateTime,ClinicalDocument.effectiveTime.type,0.852088635337208
text,text.list.item.content.content.@value,0.8010831000561006
definition,section.text.list.item.list.listType,0.9866725645763145
contentType,td.content.content.content.content.styleCode,0.5438282835488777
manufactureDate,supply.product.manufacturedProduct.manufacturedMaterial.name.@value,0.9194875361808904
max,section.entry.substanceAdministration.maxDoseQuantity.numerator.nullFlavor,1.0731629406763634
longitude,observation.referenceRange.observationRange.value.low.value,1.1590043448071552
xpathUsage,tr.td.content.content.content.@value,1.0204992072024308
instantiates,act.entryRelationship.act.entryRelationship.act.classCode,1.099593350687777
meaningWhenMissing,informant.relatedEntity.relatedPerson.name.given.@value,1.014697397398975
description,section.text.list.item.list.listType,0.9363351651642524
documentation,ClinicalDocument.documentationOf.typeCode,0.8245421419275071
performedDateTime,ClinicalDocument.effectiveTime.type,0.8551100601221853
criticality,ClinicalDocument.effectiveTime.value,0.9559675374036942
source,observation.reference.externalDocument.text.reference.value,0.9159823021485033
comment,section.entry.observation.text.reference.value,0.9855728164725838
primarySource,observation.reference.externalDocument.text.reference.value,0.9332484923376974
condition,entryRelationship.substanceAdministration.precondition.criterion.value.type,0.9811911118360535
valueCode,ClinicalDocument.code.code,0.5379739353574802
total,observation.referenceRange.observationRange.value.high.value,1.0218262438013737
instance,entry.act.entryRelationship.act.reference.typeCode,0.989015849253235
url,text.list.item.content.linkHtml.href,1.018391735929235
lifecycleStatus,component.section.entry.procedure.statusCode.code,0.9417503627173653
valueCanonical,component.section.entry.observation.value.@value,0.7146860108668628
resourceType,ClinicalDocument.title.type,0.7653504615088025
display,ClinicalDocument.code.displayName,0.8456856977751097
implementationGuide,component.section.entry.procedure.targetSiteCode.codeSystem,0.9847946578002553
authoredOn,author.assignedAuthor.assignedPerson.name.given.@value,1.0009164455164272
date,ClinicalDocument.effectiveTime.type,1.0074187309923144
serialNumber,ClinicalDocument.versionNumber.value,0.8329930666906743
family,patient.guardian.guardianPerson.name.family.@value,0.9044734609210459
onsetDateTime,ClinicalDocument.effectiveTime.value,0.8239400601682337
kind,ClinicalDocument.legalAuthenticator.time.type,0.964631477746858
latitude,observation.referenceRange.observationRange.value.low.value,1.0995823753789145
carrierHRF,tbody.tr.td.content.content.ID,1.1167410901990045
expirationDate,ClinicalDocument.effectiveTime.value,1.0404832771676376
representation,component.observation.referenceRange.observationRange.text.representation,0.9271074877887475
exampleBoolean,section.entry.observation.value.reference.value,1.0223608257378147
base,observation.referenceRange.observationRange.value.high.unit,1.010460153799444
use,ClinicalDocument.recordTarget.patientRole.patient.name.use,0.9423856633711654
experimental,ClinicalDocument.legalAuthenticator.time.type,1.0374893723450946
intent,act.entryRelationship.act.entryRelationship.act.moodCode,1.015057155693983
lastUpdated,section.text.list.item.list.listType,1.0291235785521695
valueSet,component.section.entry.observation.value.@value,0.6932964088616076
isModifierReason,entryRelationship.act.code.qualifier.name.code,1.031129355406491
chain,supply.product.manufacturedProduct.manufacturerOrganization.name.@value,1.0707535836664754
fixedUri,authenticator.assignedEntity.assignedPerson.name.given.@value,1.0694089969769378
numberOfRepeatsAllowed,ClinicalDocument.versionNumber.value,0.8761345038289996
deviceIdentifier,procedure.participant.participantRole.playingDevice.code.displayName,0.9319750667754627
key,ClinicalDocument.effectiveTime.value,1.0077231766869714
payloadMimeType,ClinicalDocument.title.type,0.8710071741887564
onset,ClinicalDocument.effectiveTime.type,1.0947466253665115
license,ClinicalDocument.authorization.consent.code.code,1.0267565423473306
start,section.entry.act.effectiveTime.center.value,1.022129803099923
versionId,ClinicalDocument.id.extension,0.8583202276421056
short,section.entry.supply.effectiveTime.high.value,1.0100280465924458
label,ClinicalDocument.recordTarget.typeCode,1.0568456924225733
prefix,authenticator.assignedEntity.assignedPerson.name.prefix.@value,0.9590801719634907
valueInteger,component.section.entry.observation.value.@value,0.7534431308151123
country,patient.birthplace.place.addr.country.@value,0.9534046162819153
div,text.table.tbody.tr.td.colspan,1.056704139296709
xpath,tbody.tr.td.content.content.@value,1.0946324136736862
doc_id,ClinicalDocument.id.root,0.834255098099651
strength,observation.referenceRange.observationRange.value.high.value,1.0234291126391533
uri,ClinicalDocument.typeId.root,1.1408944545989537
version,ClinicalDocument.versionNumber.value,0.8964079631359343
mustSupport,act.reference.externalDocument.text.reference.value,1.0331582926798377
fixedCode,ClinicalDocument.code.code,0.5685146081752782
identity,informant.relatedEntity.relatedPerson.name.family.@value,1.0120581626806784
gender,organizer.subject.relatedSubject.subject.administrativeGenderCode.code,0.967824445536643
targetProfile,ClinicalDocument.recordTarget.typeCode,0.8634561403771832
baseDefinition,component.observation.referenceRange.observationRange.value.type,0.9837178140842839
postalCode,ClinicalDocument.code.code,0.5615602597213173
multipleAnd,ClinicalDocument.componentOf.encompassingEncounter.effectiveTime.high.value,1.0335613127891292
exampleCanonical,ClinicalDocument.legalAuthenticator.time.type,0.9979887969528052
